"web";"internonquant";"interquant";"insectorder";"insectfamily";"insectgenus";"insectspecies";"plantorder";"plantfamily";"plantgenus";"plantspecies";"id_network";"id_network_aggreg"
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Myrtales";"Onagraceae";"Chamerion";"angustifolium";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Lamiales";"Oleaceae";"Ligustrum";"ovalifolium";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Lamiales";"Oleaceae";"Ligustrum";"vulgare";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Rosales";"Rosaceae";"Potentilla";"fruticosa";447;237
"Baldock2019_Leeds";1;"4";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Asterales";"Asteraceae";"Senecio";"jacobaea";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Asterales";"Asteraceae";"Sonchus";"oleraceus";447;237
"Baldock2019_Leeds";1;"3";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Melanostoma";"scalare";"Lamiales";"Plantaginaceae";"Veronica";"persica";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Meliscaeva";"auricollis";"Dipsacales";"Caprifoliaceae";"Lonicera";"periclymenum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Merodon";"equestris";"Asparagales";"Amaryllidaceae";"Allium";"schoenoprasum";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Merodon";"equestris";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Muscidae";"Morellia";"aenescens";"Cornales";"Cornaceae";"Cornus";"alba_sericea";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Muscidae";"Morellia";"aenescens";"Malpighiales";"Euphorbiaceae";"Euphorbia";"helioscopia";447;237
"Baldock2019_Leeds";1;"5";"Diptera";"Muscidae";"Morellia";"aenescens";"Apiales";"Apiaceae";"Petroselinum";"crispum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Myathropa";"florea";"Malpighiales";"Hypericaceae";"Hypericum";"Hidcote";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Myathropa";"florea";"Brassicales";"Tropaeolaceae";"Tropaeolum";"sp.";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Neoascia";"podagrica";"Brassicales";"Brassicaceae";"Iberis";"sempervirens";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Neoascia";"podagrica";"Asterales";"Asteraceae";"Lapsana";"communis";447;237
"Baldock2019_Leeds";1;"1";"Lepidoptera";"Hesperiidae";"Ochlodes";"sylvanus";"Brassicales";"Brassicaceae";"Iberis";"sempervirens";447;237
"Baldock2019_Leeds";1;"2";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";447;237
"Baldock2019_Leeds";1;"1";"Coleoptera";"Oedemeridae";"Oedemera";"lurida";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";447;237
"Baldock2019_Leeds";1;"1";"Coleoptera";"Phalacridae";"Olibrus";"aeneus";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"6";"Coleoptera";"Phalacridae";"Olibrus";"aeneus";"Asterales";"Asteraceae";"Tripleurospermum";"inodorum";447;237
"Baldock2019_Leeds";1;"1";"Coleoptera";"Phalacridae";"Olibrus";"affinis";"Asterales";"Asteraceae";"Hypochaeris";"radicata";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Chloropidae";"Oscinella";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Chloropidae";"Oscinella";"sp.";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Chloropidae";"Oscinella";"sp.";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";447;237
"Baldock2019_Leeds";1;"4";"Diptera";"Chloropidae";"Oscinella";"sp.";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";447;237
"Baldock2019_Leeds";1;"7";"Diptera";"Chloropidae";"Oscinella";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"2";"Hymenoptera";"Megachilidae";"Osmia";"bicornis";"Brassicales";"Brassicaceae";"Aubrieta";"sp.";447;237
"Baldock2019_Leeds";1;"1";"Hymenoptera";"Megachilidae";"Osmia";"bicornis";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";447;237
"Baldock2019_Leeds";1;"1";"Hymenoptera";"Megachilidae";"Osmia";"caerulescens";"Fabales";"Fabaceae";"Trifolium";"pratense";447;237
"Baldock2019_Leeds";1;"1";"Hymenoptera";"Megachilidae";"Osmia";"leaiana";"Asterales";"Asteraceae";"Hypochaeris";"radicata";447;237
"Baldock2019_Leeds";1;"3";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Cirsium";"arvense";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Coreopsis";"sp.";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Apiales";"Apiaceae";"Eryngium";"planum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Rosales";"Rosaceae";"Fragaria";"ananassa";447;237
"Baldock2019_Leeds";1;"5";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Glebionis";"segetum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Apiales";"Apiaceae";"Pastinaca";"sativa";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Rosales";"Rosaceae";"Potentilla";"recta";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Senecio";"jacobaea";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Senecio";"vulgaris";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Sonchus";"oleraceus";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Paregle";"audacula";"Asterales";"Asteraceae";"Tripleurospermum";"inodorum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Achillea";"millefolium";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Apiales";"Apiaceae";"Aethusa";"cynapium";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Saxifragales";"Saxifragaceae";"Astilbe";"sp.";447;237
"Baldock2019_Leeds";1;"4";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Glebionis";"segetum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Lamiales";"Plantaginaceae";"Linaria";"purpurea";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Matricaria";"recutita";447;237
"Baldock2019_Leeds";1;"8";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";447;237
"Baldock2019_Leeds";1;"3";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";447;237
"Baldock2019_Leeds";1;"3";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Senecio";"jacobaea";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Solidago";"canadensis";447;237
"Baldock2019_Leeds";1;"5";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Lamiales";"Lamiaceae";"Thymus";"vulgaris";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"aestiva";"Asterales";"Asteraceae";"Tripleurospermum";"inodorum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"infirma";"Apiales";"Apiaceae";"Aethusa";"cynapium";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Anthomyiidae";"Pegoplata";"infirma";"Asterales";"Asteraceae";"Glebionis";"segetum";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Muscidae";"Phaonia";"angelicae";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Ephydridae";"Philygria";"vittipennis";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"1";"Lepidoptera";"Pieridae";"Pieris";"rapae";"Asterales";"Asteraceae";"Brachyscome";"iberidifolia";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Ranunculales";"Ranunculaceae";"Anemone";"hupehensis_and_hybrids";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Brassicales";"Brassicaceae";"Arabidopsis";"thaliana";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Asterales";"Asteraceae";"Argyranthemum";"frutescens";447;237
"Baldock2019_Leeds";1;"3";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Cucurbitales";"Begoniaceae";"Begonia";"semperflorens";447;237
"Baldock2019_Leeds";1;"5";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Asterales";"Asteraceae";"Bellis";"perennis";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Asterales";"Campanulaceae";"Campanula";"poscharskyana";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Brassicales";"Brassicaceae";"Erysimum";"sp.";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Caryophyllales";"Polygonaceae";"Fallopia";"convolvulus";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Rosales";"Rosaceae";"Fragaria";"ananassa";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Geraniales";"Geraniaceae";"Geranium";"endressii_and_hybrids";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Geraniales";"Geraniaceae";"Geranium";"robertianum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Geraniales";"Geraniaceae";"Geranium";"sanguineum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Lamiales";"Plantaginaceae";"Linaria";"purpurea";447;237
"Baldock2019_Leeds";1;"4";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Asterales";"Campanulaceae";"Lobelia";"erinus";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Dipsacales";"Caprifoliaceae";"Lonicera";"periclymenum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Lamiales";"Lamiaceae";"Mentha";"spicata";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Boraginales";"Boraginaceae";"Myosotis";"sylvatica";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Myrtales";"Onagraceae";"Oenothera";"biennis";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Caryophyllales";"Polygonaceae";"Persicaria";"amplexicaulis";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Boraginales";"Boraginaceae";"Phacelia";"tanacetifolia";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Lamiales";"Plantaginaceae";"Plantago";"lanceolata";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Rosales";"Rosaceae";"Potentilla";"erecta";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Saxifragales";"Crassulaceae";"Sedum";"spurium";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Brassicales";"Brassicaceae";"Sinapis";"arvensis";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Brassicales";"Brassicaceae";"Sinapis";"sp.";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Asterales";"Asteraceae";"Sonchus";"oleraceus";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Rosales";"Rosaceae";"Spiraea";"sp.";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Lamiales";"Linderniaceae";"Sutera";"cordata";447;237
"Baldock2019_Leeds";1;"5";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";447;237
"Baldock2019_Leeds";1;"4";"Diptera";"Syrphidae";"Platycheirus";"albimanus";"Lamiales";"Plantaginaceae";"Veronica";"persica";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"clypeatus_ss";"Geraniales";"Geraniaceae";"Erodium";"reichardii";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"clypeatus_ss";"Lamiales";"Plantaginaceae";"Plantago";"lanceolata";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"manicatus";"Cornales";"Hydrangeaceae";"Hydrangea";"macrophylla";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Platycheirus";"manicatus";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Muscidae";"Pollenia";"pediculata";"Apiales";"Apiaceae";"Heracleum";"sphondylium";447;237
"Baldock2019_Leeds";1;"2";"Diptera";"Muscidae";"Pollenia";"pediculata";"Dipsacales";"Adoxaceae";"Viburnum";"tinus";447;237
"Baldock2019_Leeds";1;"1";"Lepidoptera";"Nymphalidae";"Pyronia";"tithonus";"Lamiales";"Lamiaceae";"Origanum";"vulgare";447;237
"Baldock2019_Leeds";1;"9";"Coleoptera";"Cantharidae";"Rhagonycha";"fulva";"Apiales";"Apiaceae";"Heracleum";"sphondylium";447;237
"Baldock2019_Leeds";1;"1";"Coleoptera";"Cantharidae";"Rhagonycha";"fulva";"Apiales";"Apiaceae";"Petroselinum";"crispum";447;237
"Baldock2019_Leeds";1;"3";"Coleoptera";"Cantharidae";"Rhagonycha";"fulva";"Asterales";"Asteraceae";"Senecio";"jacobaea";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Syrphidae";"Rhingia";"campestris";"Fabales";"Fabaceae";"Vicia";"sepium";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Sarcophagidae";"Sarcophaga";"haemorrhoa";"Asterales";"Asteraceae";"Cirsium";"arvense";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Sarcophagidae";"Sarcophaga";"melanura";"Rosales";"Rosaceae";"Sanguisorba";"officinalis";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Sarcophagidae";"Sarcophaga";"nigriventris";"Asparagales";"Amaryllidaceae";"Allium";"schoenoprasum";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Sarcophagidae";"Sarcophaga";"nigriventris";"Asterales";"Asteraceae";"Cirsium";"arvense";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Sarcophagidae";"Sarcophaga";"nigriventris";"Saxifragales";"Crassulaceae";"Sedum";"album";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Sarcophagidae";"Sarcophaga";"nigriventris";"Lamiales";"Lamiaceae";"Thymus";"vulgaris";447;237
"Baldock2019_Leeds";1;"1";"Diptera";"Sarcophagidae";"Sarcophaga";"nigriventris";"Asterales";"Asteraceae";"Tripleurospermum";"inodorum";447;237
